"ID","category","response","rt","sound1"
"2143","HorseNeighing",7,1152.93499999098,"08"
"2143","HorseNeighing",7,983.150000000023,"07"
"2143","HorseNeighing",7,1510.1250000007,"02"
"2143","HorseNeighing",1,918.044999998529,"06"
"2143","HorseNeighing",10,1603.8899999985,"03"
"2143","HorseNeighing",5,771.444999991218,"10"
"2143","HorseNeighing",7,794.845000011264,"08"
"2143","HorseNeighing",5,792.979999998352,"05"
"2143","HorseNeighing",10,745.595000000321,"09"
"2143","HorseNeighing",7,831.915000002482,"04"
"2143","HorseNeighing",7,589.730000006966,"01"
"2144","HorseNeighing",10,3657.4099999998,"03"
"2144","HorseNeighing",7,2434.2500000057,"09"
"2144","HorseNeighing",3,1697.18500001181,"05"
"2144","HorseNeighing",6,1245.92000000121,"04"
"2144","HorseNeighing",2,1144.57999999286,"10"
"2144","HorseNeighing",1,2785.51499999594,"06"
"2144","HorseNeighing",7,1343.60999999626,"07"
"2144","HorseNeighing",8,3713.47000000242,"08"
"2144","HorseNeighing",8,789.810000002035,"01"
"2144","HorseNeighing",10,972.240000002785,"02"
"2144","HorseNeighing",8,1728.08500000974,"04"
"2144","HorseNeighing",7,967.100000008941,"09"
"2144","HorseNeighing",3,786.435000001802,"05"
"2144","HorseNeighing",4,636.734999992768,"08"
"2144","HorseNeighing",1,976.819999996223,"10"
"2144","HorseNeighing",6,744.845000008354,"01"
"2144","HorseNeighing",9,853.260000003502,"02"
"2144","HorseNeighing",10,1009.91000000795,"03"
"2144","HorseNeighing",1,893.270000000484,"06"
"2144","HorseNeighing",5,2774.8050000082,"07"
"2145","HorseNeighing",10,2395.92000000039,"08"
"2145","HorseNeighing",8,1308.91500000007,"01"
"2145","HorseNeighing",9,859.345000000303,"04"
"2145","HorseNeighing",6,645.81999999973,"09"
"2145","HorseNeighing",10,520.469999999932,"03"
"2145","HorseNeighing",6,2733.72000000018,"05"
"2145","HorseNeighing",4,1093.33000000015,"10"
"2145","HorseNeighing",1,911.70499999998,"06"
"2145","HorseNeighing",8,961.930000000393,"07"
"2145","HorseNeighing",8,437.764999999665,"02"
"2145","HorseNeighing",8,1112.88999999988,"10"
"2145","HorseNeighing",9,625.029999999693,"04"
"2145","HorseNeighing",1,948.879999999917,"06"
"2145","HorseNeighing",9,656.71000000021,"02"
"2145","HorseNeighing",9,509.234999999986,"08"
"2145","HorseNeighing",7,675.16500000011,"01"
"2145","HorseNeighing",8,833.960000000385,"09"
"2145","HorseNeighing",10,460.349999999831,"03"
"2145","HorseNeighing",9,495.649999999849,"07"
"2145","HorseNeighing",3,1689.70500000022,"05"
"2147","HorseNeighing",7,3066.73000002047,"08"
"2147","HorseNeighing",7,2411.88500000862,"04"
"2147","HorseNeighing",8,1090.42999998201,"07"
"2147","HorseNeighing",6,827.219999977387,"09"
"2147","HorseNeighing",5,2246.22500000987,"06"
"2147","HorseNeighing",8,914.09500001464,"03"
"2147","HorseNeighing",7,1181.47500004852,"05"
"2147","HorseNeighing",8,1187.22500000149,"02"
"2147","HorseNeighing",6,832.510000036564,"01"
"2147","HorseNeighing",5,857.085000025108,"10"
"2147","HorseNeighing",7,791.120000008959,"02"
"2147","HorseNeighing",7,11726.7049999791,"08"
"2147","HorseNeighing",6,1776.07499994338,"01"
"2147","HorseNeighing",5,2117.07999999635,"04"
"2147","HorseNeighing",6,991.395000019111,"05"
"2147","HorseNeighing",6,4874.98000002233,"07"
"2147","HorseNeighing",4,629.340000043157,"09"
"2147","HorseNeighing",7,621.615000010934,"03"
"2147","HorseNeighing",6,5202.55500002531,"10"
"2147","HorseNeighing",3,2003.07999999495,"06"
"2148","HorseNeighing",9,2611.42999999993,"01"
"2148","HorseNeighing",8,2731.76000000058,"08"
"2148","HorseNeighing",8,1674.43000000003,"04"
"2148","HorseNeighing",7,1488.18000000028,"09"
"2148","HorseNeighing",7,635.615000000143,"03"
"2148","HorseNeighing",4,1060.7600000003,"10"
"2148","HorseNeighing",4,785.74000000026,"06"
"2148","HorseNeighing",5,720.609999999397,"05"
"2148","HorseNeighing",5,468.865000000733,"07"
"2148","HorseNeighing",5,1600.2699999999,"02"
"2148","HorseNeighing",6,474.33499999989,"01"
"2148","HorseNeighing",6,1189.05499999982,"07"
"2148","HorseNeighing",6,517.960000000123,"05"
"2148","HorseNeighing",7,873.824999999677,"03"
"2148","HorseNeighing",6,734.959999999774,"02"
"2148","HorseNeighing",7,832.589999999982,"08"
"2148","HorseNeighing",5,724.185000000041,"04"
"2148","HorseNeighing",8,978.224999999846,"09"
"2148","HorseNeighing",4,739.99000000002,"10"
"2148","HorseNeighing",4,484.290000000328,"06"
"2149","HorseNeighing",8,3772.07499998622,"06"
"2149","HorseNeighing",3,925.294999964535,"05"
"2149","HorseNeighing",10,759.819999919273,"09"
"2149","HorseNeighing",6,1142.87500001956,"01"
"2149","HorseNeighing",9,515.535000013188,"07"
"2149","HorseNeighing",8,857.324999989942,"03"
"2149","HorseNeighing",6,830.019999993965,"08"
"2149","HorseNeighing",2,805.865000002086,"10"
"2149","HorseNeighing",5,694.10500000231,"04"
"2149","HorseNeighing",6,788.285000016913,"02"
"2149","HorseNeighing",2,804.460000013933,"10"
"2149","HorseNeighing",1,833.47000007052,"07"
"2149","HorseNeighing",7,1063.12000006437,"03"
"2149","HorseNeighing",7,760.069999960251,"02"
"2149","HorseNeighing",1,744.704999960959,"05"
"2149","HorseNeighing",6,872.444999986328,"01"
"2149","HorseNeighing",6,364.015000057407,"04"
"2149","HorseNeighing",7,712.404999998398,"09"
"2149","HorseNeighing",7,3739.46499999147,"06"
"2149","HorseNeighing",5,958.869999973103,"08"
"2150","HorseNeighing",6,4268.32000000002,"10"
"2150","HorseNeighing",7,1485.525,"07"
"2150","HorseNeighing",4,5613.15999999999,"09"
"2150","HorseNeighing",8,1441.665,"03"
"2150","HorseNeighing",3,1602.035,"01"
"2150","HorseNeighing",7,2657.88500000007,"02"
"2150","HorseNeighing",4,1882.94000000008,"05"
"2150","HorseNeighing",6,2246.19000000007,"04"
"2150","HorseNeighing",2,1309.57999999999,"06"
"2150","HorseNeighing",9,1409.31999999999,"08"
"2150","HorseNeighing",9,1401.34999999998,"08"
"2150","HorseNeighing",2,988.945000000051,"10"
"2150","HorseNeighing",7,1162.235,"02"
"2150","HorseNeighing",3,1243.76999999993,"05"
"2150","HorseNeighing",4,991.865000000078,"09"
"2150","HorseNeighing",5,1375.25500000003,"07"
"2150","HorseNeighing",6,1582.86499999998,"01"
"2150","HorseNeighing",2,1899.09999999996,"06"
"2150","HorseNeighing",7,881.150000000038,"04"
"2150","HorseNeighing",8,879.044999999911,"03"
"2146","HorseNeighing",10,2171.74499994144,"05"
"2146","HorseNeighing",1,1570.10500004981,"10"
"2146","HorseNeighing",1,1162.5800000038,"06"
"2146","HorseNeighing",10,843.194999964908,"03"
"2146","HorseNeighing",2,1042.4799999455,"04"
"2146","HorseNeighing",2,1854.07000000123,"01"
"2146","HorseNeighing",6,1047.75000002701,"09"
"2146","HorseNeighing",3,708.624999970198,"08"
"2146","HorseNeighing",7,942.749999929219,"07"
"2146","HorseNeighing",9,1279.17999995407,"02"
"2146","HorseNeighing",2,1066.06999994256,"01"
"2146","HorseNeighing",4,1320.12000004761,"05"
"2146","HorseNeighing",9,1377.87500000559,"02"
"2146","HorseNeighing",2,632.600000011735,"06"
"2146","HorseNeighing",1,746.064999955706,"08"
"2146","HorseNeighing",8,906.810000073165,"09"
"2146","HorseNeighing",8,1944.8300000513,"03"
"2146","HorseNeighing",4,759.755000006407,"04"
"2146","HorseNeighing",6,1078.01499997731,"07"
"2146","HorseNeighing",1,664.09500001464,"10"
"2151","HorseSnorting",8,4743,"03"
"2151","HorseSnorting",5,2465,"10"
"2151","HorseSnorting",10,1277,"07"
"2151","HorseSnorting",2,867,"05"
"2151","HorseSnorting",8,958,"09"
"2151","HorseSnorting",6,1039.99999999999,"06"
"2151","HorseSnorting",3,1250,"01"
"2151","HorseSnorting",5,1368.00000000001,"04"
"2151","HorseSnorting",2,1170,"02"
"2151","HorseSnorting",5,8840.99999999999,"08"
"2151","HorseSnorting",7,1024,"10"
"2151","HorseSnorting",6,700.999999999985,"09"
"2151","HorseSnorting",5,903,"04"
"2151","HorseSnorting",3,722,"01"
"2151","HorseSnorting",7,1378,"02"
"2151","HorseSnorting",7,1215,"08"
"2151","HorseSnorting",9,666,"06"
"2151","HorseSnorting",8,1251.00000000001,"07"
"2151","HorseSnorting",2,1491,"05"
"2151","HorseSnorting",1,608,"03"
"2152","HorseSnorting",3,7517.53999991342,"04"
"2152","HorseSnorting",4,1691.00500037894,"09"
"2152","HorseSnorting",9,1101.55999986455,"08"
"2152","HorseSnorting",2,1478.43499993905,"07"
"2152","HorseSnorting",7,1390.73999971151,"10"
"2152","HorseSnorting",9,2052.68500000238,"03"
"2152","HorseSnorting",10,1054.8299998045,"01"
"2152","HorseSnorting",10,1222.02500002459,"05"
"2152","HorseSnorting",3,1981.23000003397,"02"
"2152","HorseSnorting",9,808.630000334233,"06"
"2152","HorseSnorting",5,4164.78999983519,"08"
"2152","HorseSnorting",3,3070.11000020429,"03"
"2152","HorseSnorting",4,2234.85999973491,"04"
"2152","HorseSnorting",6,2427.41499980912,"09"
"2152","HorseSnorting",8,547.654999885708,"06"
"2152","HorseSnorting",3,4306.39000004157,"02"
"2152","HorseSnorting",2,1092.5199999474,"07"
"2152","HorseSnorting",5,1292.24499966949,"10"
"2152","HorseSnorting",5,1586.0799998045,"05"
"2152","HorseSnorting",6,1176.40500003472,"01"
"2153","HorseSnorting",6,2885.77499997336,"07"
"2153","HorseSnorting",4,2624.17500000447,"02"
"2153","HorseSnorting",7,974.0050000255,"03"
"2153","HorseSnorting",6,1014.74999997299,"09"
"2153","HorseSnorting",7,1106.16000002483,"10"
"2153","HorseSnorting",3,1220.63500003424,"01"
"2153","HorseSnorting",5,1514.22999997158,"08"
"2153","HorseSnorting",6,977.375000016764,"05"
"2153","HorseSnorting",7,1048.17000002367,"06"
"2153","HorseSnorting",4,1746.8649999937,"04"
"2153","HorseSnorting",5,2424.74499996752,"08"
"2153","HorseSnorting",7,544.715000025462,"05"
"2153","HorseSnorting",6,1067.37499998417,"01"
"2153","HorseSnorting",7,1088.60000001732,"09"
"2153","HorseSnorting",7,512.910000048578,"06"
"2153","HorseSnorting",5,1278.62499997718,"04"
"2153","HorseSnorting",4,1179.00499998359,"07"
"2153","HorseSnorting",8,967.414999962784,"10"
"2153","HorseSnorting",9,641.050000034738,"03"
"2153","HorseSnorting",6,1498.45499999356,"02"
"2154","HorseSnorting",10,2343.88500003843,"04"
"2154","HorseSnorting",9,1387.45499996003,"06"
"2154","HorseSnorting",10,1454.79499996873,"10"
"2154","HorseSnorting",4,2040.7450000057,"03"
"2154","HorseSnorting",8,802.145000023302,"09"
"2154","HorseSnorting",8,1454.64499999071,"08"
"2154","HorseSnorting",9,1319.51000000117,"01"
"2154","HorseSnorting",7,950.914999993984,"05"
"2154","HorseSnorting",4,1255.79500000458,"02"
"2154","HorseSnorting",1,963.579999981448,"07"
"2154","HorseSnorting",3,1731.49999999441,"09"
"2154","HorseSnorting",2,781.929999997374,"07"
"2154","HorseSnorting",7,1204.68000002438,"08"
"2154","HorseSnorting",9,828.549999976531,"10"
"2154","HorseSnorting",10,795.764999988023,"02"
"2154","HorseSnorting",3,980.66000000108,"03"
"2154","HorseSnorting",4,6846.23999998439,"06"
"2154","HorseSnorting",2,505.460000014864,"04"
"2154","HorseSnorting",9,1153.01499998895,"05"
"2154","HorseSnorting",10,1213.42500002356,"01"
"2155","HorseSnorting",8,2496.5200000006,"10"
"2155","HorseSnorting",6,2371.1149999981,"07"
"2155","HorseSnorting",3,1989.91499999829,"05"
"2155","HorseSnorting",4,1443.98999999976,"02"
"2155","HorseSnorting",1,600.445000000036,"06"
"2155","HorseSnorting",1,960.100000000239,"03"
"2155","HorseSnorting",9,1309.70499999967,"09"
"2155","HorseSnorting",2,897.805000000517,"08"
"2155","HorseSnorting",1,959.999999999127,"01"
"2155","HorseSnorting",5,825.710000000981,"04"
"2155","HorseSnorting",8,1123.8250000024,"09"
"2155","HorseSnorting",7,624.644999999873,"02"
"2155","HorseSnorting",1,653.775000002497,"03"
"2155","HorseSnorting",1,680.804999999964,"04"
"2155","HorseSnorting",4,894.015000001673,"07"
"2155","HorseSnorting",2,1209.23499999844,"08"
"2155","HorseSnorting",2,795.585000003484,"06"
"2155","HorseSnorting",8,1027.79999999984,"10"
"2155","HorseSnorting",1,955.845000000409,"01"
"2155","HorseSnorting",2,515.31999999861,"05"
"2156","HorseSnorting",7,4285.79499997431,"10"
"2156","HorseSnorting",7,1142.85000000382,"09"
"2156","HorseSnorting",3,1324.29000001866,"03"
"2156","HorseSnorting",7,844.029999978375,"02"
"2156","HorseSnorting",4,907.569999981206,"05"
"2156","HorseSnorting",5,2361.78000000655,"08"
"2156","HorseSnorting",3,2198.29000000027,"07"
"2156","HorseSnorting",2,750.765000004321,"01"
"2156","HorseSnorting",3,876.474999997299,"04"
"2156","HorseSnorting",6,431.635000015376,"06"
"2156","HorseSnorting",6,931.94000000949,"02"
"2156","HorseSnorting",4,576.020000007702,"05"
"2156","HorseSnorting",3,989.449999993667,"06"
"2156","HorseSnorting",2,1057.95499999658,"08"
"2156","HorseSnorting",3,785.840000025928,"07"
"2156","HorseSnorting",1,1089.23499999219,"01"
"2156","HorseSnorting",2,490.149999997811,"03"
"2156","HorseSnorting",3,484.395000006771,"04"
"2156","HorseSnorting",4,1064.03999999748,"09"
"2156","HorseSnorting",3,461.614999978337,"10"
"2157","HorseSnorting",2,2488.51999999897,"03"
"2157","HorseSnorting",4,1375.63499998942,"04"
"2157","HorseSnorting",8,1375.46500000462,"08"
"2157","HorseSnorting",3,866.630000004079,"06"
"2157","HorseSnorting",3,3916.4199999941,"05"
"2157","HorseSnorting",2,881.865000003017,"07"
"2157","HorseSnorting",8,645.025000005262,"01"
"2157","HorseSnorting",7,1669.25999999512,"02"
"2157","HorseSnorting",10,1435.22499999381,"10"
"2157","HorseSnorting",8,1032.49500000675,"09"
"2157","HorseSnorting",7,688.490000000456,"08"
"2157","HorseSnorting",2,772.05500000855,"07"
"2157","HorseSnorting",3,448.120000000927,"06"
"2157","HorseSnorting",6,1310.50500000129,"03"
"2157","HorseSnorting",4,1017.89499999722,"10"
"2157","HorseSnorting",6,830.770000000484,"09"
"2157","HorseSnorting",7,549.769999997807,"02"
"2157","HorseSnorting",10,687.059999996563,"01"
"2157","HorseSnorting",7,445.940000005066,"05"
"2157","HorseSnorting",8,1585.38000000408,"04"
"2158","HorseSnorting",10,8157.07499999553,"09"
"2158","HorseSnorting",7,10785.4100000113,"08"
"2158","HorseSnorting",4,2905.23500001291,"10"
"2158","HorseSnorting",9,1128.57000000076,"02"
"2158","HorseSnorting",10,733.835000020918,"06"
"2158","HorseSnorting",9,2805.50999997649,"01"
"2158","HorseSnorting",7,2832.64499998768,"04"
"2158","HorseSnorting",8,9803.19500001497,"05"
"2158","HorseSnorting",2,5479.12500001257,"07"
"2158","HorseSnorting",8,14480.9049999749,"03"
"2158","HorseSnorting",8,12307.2250000259,"08"
"2158","HorseSnorting",7,12053.1099999789,"04"
"2158","HorseSnorting",9,8573.41500002076,"05"
"2158","HorseSnorting",2,4504.12999998662,"07"
"2158","HorseSnorting",9,12502.2349999927,"02"
"2158","HorseSnorting",9,5558.70000002324,"09"
"2158","HorseSnorting",8,9272.98000000883,"10"
"2158","HorseSnorting",7,15828.1600000046,"03"
"2158","HorseSnorting",9,10227.6050000219,"01"
"2158","HorseSnorting",9,1326.0350000055,"06"
"2159","HorseSnorting",8,7538.03500000504,"06"
"2159","HorseSnorting",6,4290.61999999976,"03"
"2159","HorseSnorting",7,1351.99999999895,"05"
"2159","HorseSnorting",3,1335.31999999832,"08"
"2159","HorseSnorting",2,1102.04499999236,"07"
"2159","HorseSnorting",6,2145.09499999986,"10"
"2159","HorseSnorting",6,1568.03500000387,"04"
"2159","HorseSnorting",5,940.080000000307,"09"
"2159","HorseSnorting",4,1550.56499999773,"02"
"2159","HorseSnorting",4,2971.6849999968,"01"
"2159","HorseSnorting",9,2437.19500000589,"10"
"2159","HorseSnorting",6,2497.30000000272,"02"
"2159","HorseSnorting",2,2692.02999999106,"09"
"2159","HorseSnorting",5,2564.55500000448,"08"
"2159","HorseSnorting",2,2642.43500000157,"01"
"2159","HorseSnorting",2,1060.18499999482,"07"
"2159","HorseSnorting",5,1597.60999999708,"04"
"2159","HorseSnorting",8,1027.76000001177,"06"
"2159","HorseSnorting",8,929.759999999078,"05"
"2159","HorseSnorting",6,1521.74999999988,"03"
"2160","HorseSnorting",7,3274.89999998943,"08"
"2160","HorseSnorting",10,865.900000004331,"02"
"2160","HorseSnorting",4,817.900000009104,"06"
"2160","HorseSnorting",2,634.399999995367,"05"
"2160","HorseSnorting",9,1844.89999999641,"04"
"2160","HorseSnorting",7,1243.50000001141,"09"
"2160","HorseSnorting",3,2247.90000000212,"07"
"2160","HorseSnorting",2,1082.59999999427,"01"
"2160","HorseSnorting",3,1072.49999999476,"03"
"2160","HorseSnorting",8,1603.30000000249,"10"
"2160","HorseSnorting",2,2502.99999999697,"04"
"2160","HorseSnorting",2,1894.10000000498,"07"
"2160","HorseSnorting",1,1050.79999999725,"01"
"2160","HorseSnorting",3,1062.09999999555,"02"
"2160","HorseSnorting",10,1157.80000000086,"09"
"2160","HorseSnorting",2,898.69999999064,"05"
"2160","HorseSnorting",5,841.500000009546,"10"
"2160","HorseSnorting",1,555.899999992107,"03"
"2160","HorseSnorting",10,546.70000000624,"08"
"2160","HorseSnorting",6,645.799999998417,"06"
"2161","InsectsBuzzing",5,5841.70500000005,"10"
"2161","InsectsBuzzing",1,1402.6100000001,"09"
"2161","InsectsBuzzing",1,930.329999999907,"04"
"2161","InsectsBuzzing",5,4560.79499999987,"05"
"2161","InsectsBuzzing",4,1537.81499999992,"03"
"2161","InsectsBuzzing",3,6367.34500000012,"08"
"2161","InsectsBuzzing",1,1047.595,"06"
"2161","InsectsBuzzing",1,1447.98500000002,"07"
"2161","InsectsBuzzing",3,764.034999999916,"02"
"2161","InsectsBuzzing",5,1063.82000000008,"01"
"2161","InsectsBuzzing",3,3746.95499999984,"05"
"2161","InsectsBuzzing",1,792.155000000101,"02"
"2161","InsectsBuzzing",1,2594.02,"04"
"2161","InsectsBuzzing",5,1021.58499999996,"10"
"2161","InsectsBuzzing",3,3714.71500000007,"08"
"2161","InsectsBuzzing",1,867.40499999997,"09"
"2161","InsectsBuzzing",5,482.420000000042,"03"
"2161","InsectsBuzzing",5,1361.64500000019,"01"
"2161","InsectsBuzzing",1,853.845000000088,"06"
"2161","InsectsBuzzing",1,1788.77499999997,"07"
"2162","InsectsBuzzing",10,4063.99000000965,"03"
"2162","InsectsBuzzing",1,2791.05499999423,"08"
"2162","InsectsBuzzing",3,1817.22500000615,"05"
"2162","InsectsBuzzing",6,2434.65500000457,"09"
"2162","InsectsBuzzing",5,1643.80999999412,"04"
"2162","InsectsBuzzing",1,1429.26999999327,"10"
"2162","InsectsBuzzing",4,2466.30000000005,"07"
"2162","InsectsBuzzing",3,1694.04000000213,"06"
"2162","InsectsBuzzing",4,1888.17500000005,"02"
"2162","InsectsBuzzing",1,1202.62500000536,"01"
"2162","InsectsBuzzing",1,772.935000000871,"01"
"2162","InsectsBuzzing",3,2712.07000000868,"05"
"2162","InsectsBuzzing",6,1677.53500000981,"04"
"2162","InsectsBuzzing",1,3625.01000000339,"07"
"2162","InsectsBuzzing",3,1545.49500001303,"02"
"2162","InsectsBuzzing",1,1248.35999999777,"03"
"2162","InsectsBuzzing",1,2213.96000000823,"08"
"2162","InsectsBuzzing",6,745.450000002165,"09"
"2162","InsectsBuzzing",1,1018.93500000006,"10"
"2162","InsectsBuzzing",5,3497.68499999482,"06"
"2163","InsectsBuzzing",1,3939.68499999028,"01"
"2163","InsectsBuzzing",8,2798.76999999397,"07"
"2163","InsectsBuzzing",5,1081.24499999394,"03"
"2163","InsectsBuzzing",4,1087.88000000641,"02"
"2163","InsectsBuzzing",7,2116.37499999779,"05"
"2163","InsectsBuzzing",2,1924.79000000458,"08"
"2163","InsectsBuzzing",8,5228.5600000032,"09"
"2163","InsectsBuzzing",5,1683.19999999949,"10"
"2163","InsectsBuzzing",7,1112.73500000243,"06"
"2163","InsectsBuzzing",7,1735.15500000212,"04"
"2163","InsectsBuzzing",2,2403.43500000017,"01"
"2163","InsectsBuzzing",3,3528.38000000338,"05"
"2163","InsectsBuzzing",7,913.834999999381,"04"
"2163","InsectsBuzzing",3,1356.67500000272,"06"
"2163","InsectsBuzzing",8,999.775000003865,"07"
"2163","InsectsBuzzing",5,1329.68999999866,"02"
"2163","InsectsBuzzing",2,968.784999990021,"08"
"2163","InsectsBuzzing",7,1072.36000000557,"09"
"2163","InsectsBuzzing",8,1795.87499999616,"03"
"2163","InsectsBuzzing",5,1046.62500000268,"10"
"2164","InsectsBuzzing",8,1589.554999955,"01"
"2164","InsectsBuzzing",9,1689.43500006571,"09"
"2164","InsectsBuzzing",10,2063.90500022098,"06"
"2164","InsectsBuzzing",3,867.585000116378,"07"
"2164","InsectsBuzzing",1,494.464999996126,"03"
"2164","InsectsBuzzing",4,610.125000122935,"05"
"2164","InsectsBuzzing",1,1762.27999990806,"02"
"2164","InsectsBuzzing",8,817.340000066906,"08"
"2164","InsectsBuzzing",2,2471.58499993384,"10"
"2164","InsectsBuzzing",6,712.360000237823,"04"
"2164","InsectsBuzzing",6,657.799999695271,"04"
"2164","InsectsBuzzing",3,436.439999844879,"03"
"2164","InsectsBuzzing",1,2348.40499982238,"02"
"2164","InsectsBuzzing",1,873.904999811202,"05"
"2164","InsectsBuzzing",8,820.445000194013,"08"
"2164","InsectsBuzzing",7,22000.0149998814,"10"
"2164","InsectsBuzzing",3,1079.90000024438,"07"
"2164","InsectsBuzzing",3,1401.3899997808,"06"
"2164","InsectsBuzzing",3,699.769999831915,"01"
"2164","InsectsBuzzing",2,3228.59999956563,"09"
"2166","InsectsBuzzing",8,3409.05999997631,"09"
"2166","InsectsBuzzing",3,2199.82999999775,"03"
"2166","InsectsBuzzing",5,1669.49499998009,"06"
"2166","InsectsBuzzing",2,2021.7249999987,"01"
"2166","InsectsBuzzing",1,3368.30000000191,"08"
"2166","InsectsBuzzing",5,2398.79500001553,"05"
"2166","InsectsBuzzing",4,1565.99000000278,"02"
"2166","InsectsBuzzing",6,1608.90500000096,"10"
"2166","InsectsBuzzing",4,2371.33999998332,"07"
"2166","InsectsBuzzing",3,1176.45500000799,"04"
"2166","InsectsBuzzing",3,2939.40999999177,"07"
"2166","InsectsBuzzing",2,1359.10499998135,"05"
"2166","InsectsBuzzing",7,1077.56999999401,"09"
"2166","InsectsBuzzing",3,1406.77999999025,"10"
"2166","InsectsBuzzing",4,1511.599999998,"06"
"2166","InsectsBuzzing",8,1819.81999997515,"04"
"2166","InsectsBuzzing",5,5797.78500000248,"08"
"2166","InsectsBuzzing",4,1828.69999998366,"01"
"2166","InsectsBuzzing",3,1923.7949999806,"03"
"2166","InsectsBuzzing",3,1763.6750000238,"02"
"2165","InsectsBuzzing",9,3762.77000000118,"03"
"2165","InsectsBuzzing",5,1263.83000001078,"09"
"2165","InsectsBuzzing",3,1577.85000000149,"07"
"2165","InsectsBuzzing",1,1547.77499998454,"06"
"2165","InsectsBuzzing",9,1283.39500000584,"04"
"2165","InsectsBuzzing",7,3071.30999999936,"01"
"2165","InsectsBuzzing",5,2942.1250000014,"02"
"2165","InsectsBuzzing",1,3927.21500000334,"08"
"2165","InsectsBuzzing",1,2171.82499999763,"10"
"2165","InsectsBuzzing",1,1414.46500000893,"05"
"2165","InsectsBuzzing",9,1717.76500000851,"01"
"2165","InsectsBuzzing",5,1359.15499998373,"05"
"2165","InsectsBuzzing",5,1324.46000000346,"09"
"2165","InsectsBuzzing",7,1676.66999998619,"04"
"2165","InsectsBuzzing",3,2179.16500000865,"06"
"2165","InsectsBuzzing",9,7526.1950000131,"03"
"2165","InsectsBuzzing",3,3940.02999999793,"02"
"2165","InsectsBuzzing",1,1057.13499998092,"07"
"2165","InsectsBuzzing",1,967.800000013085,"08"
"2165","InsectsBuzzing",2,1501.28000002587,"10"
"2167","InsectsBuzzing",9,3862.65999999887,"10"
"2167","InsectsBuzzing",7,1142.23999998649,"02"
"2167","InsectsBuzzing",9,872.699999992619,"07"
"2167","InsectsBuzzing",6,1208.3249999996,"09"
"2167","InsectsBuzzing",6,1485.17499999434,"08"
"2167","InsectsBuzzing",3,772.265000006882,"05"
"2167","InsectsBuzzing",7,847.840000002179,"04"
"2167","InsectsBuzzing",3,798.500000004424,"01"
"2167","InsectsBuzzing",6,714.220000008936,"03"
"2167","InsectsBuzzing",7,1674.44499999692,"06"
"2167","InsectsBuzzing",7,811.444999999367,"08"
"2167","InsectsBuzzing",4,552.679999993416,"02"
"2167","InsectsBuzzing",7,542.405000000144,"10"
"2167","InsectsBuzzing",4,747.914999999921,"05"
"2167","InsectsBuzzing",3,417.399999991176,"01"
"2167","InsectsBuzzing",8,393.650000012713,"07"
"2167","InsectsBuzzing",3,436.23999999545,"03"
"2167","InsectsBuzzing",9,561.584999988554,"06"
"2167","InsectsBuzzing",9,312.279999998282,"09"
"2167","InsectsBuzzing",8,269.375000003492,"04"
"2168","InsectsBuzzing",5,3062.32500000624,"02"
"2168","InsectsBuzzing",3,713.06000003824,"04"
"2168","InsectsBuzzing",1,987.205000012182,"01"
"2168","InsectsBuzzing",4,979.624999978114,"03"
"2168","InsectsBuzzing",2,938.864999974612,"05"
"2168","InsectsBuzzing",3,954.365000012331,"06"
"2168","InsectsBuzzing",6,944.635000021663,"07"
"2168","InsectsBuzzing",4,803.815000050236,"09"
"2168","InsectsBuzzing",1,1123.32000001334,"10"
"2168","InsectsBuzzing",9,1700.6049999618,"08"
"2168","InsectsBuzzing",1,1192.80499999877,"10"
"2168","InsectsBuzzing",3,998.905000044033,"05"
"2168","InsectsBuzzing",3,788.455000030808,"03"
"2168","InsectsBuzzing",5,758.874999999534,"02"
"2168","InsectsBuzzing",3,803.02000005031,"09"
"2168","InsectsBuzzing",1,694.905000040308,"01"
"2168","InsectsBuzzing",7,1020.4949999461,"06"
"2168","InsectsBuzzing",8,958.559999999125,"08"
"2168","InsectsBuzzing",5,1044.77000003681,"07"
"2168","InsectsBuzzing",3,481.674999988172,"04"
"2169","InsectsBuzzing",6,4426.58500000834,"03"
"2169","InsectsBuzzing",5,1102.57500002626,"09"
"2169","InsectsBuzzing",3,1201.60499995109,"01"
"2169","InsectsBuzzing",6,1653.63999997498,"05"
"2169","InsectsBuzzing",1,1815.68499997957,"08"
"2169","InsectsBuzzing",8,1443.35999997566,"06"
"2169","InsectsBuzzing",8,591.169999970589,"02"
"2169","InsectsBuzzing",5,934.010000026319,"04"
"2169","InsectsBuzzing",7,1003.41999996454,"07"
"2169","InsectsBuzzing",2,771.000000007916,"10"
"2169","InsectsBuzzing",7,1349.11000001011,"02"
"2169","InsectsBuzzing",7,1155.50499997335,"01"
"2169","InsectsBuzzing",8,1738.72000002302,"06"
"2169","InsectsBuzzing",2,1819.45500004804,"10"
"2169","InsectsBuzzing",7,1633.32500000251,"05"
"2169","InsectsBuzzing",5,1984.22500002198,"08"
"2169","InsectsBuzzing",7,1832.02500001062,"09"
"2169","InsectsBuzzing",7,1454.12000000942,"04"
"2169","InsectsBuzzing",3,530.215000035241,"03"
"2169","InsectsBuzzing",6,778.570000024047,"07"
"2170","InsectsBuzzing",6,5599.76499999175,"07"
"2170","InsectsBuzzing",3,2557.56999998994,"09"
"2170","InsectsBuzzing",3,2818.04000001284,"10"
"2170","InsectsBuzzing",6,2998.98999999277,"06"
